;Unnamed: 0;repository;method;msa;clustering;nRF;nwk;true_nwk;time
653;4;4;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"(((transcript_7-36_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-52_ENSRNOG00000001355:0[&&NHX:label=speciation],transcript_8-36_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.035951[&&NHX:label=duplication],(transcript_10-36_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-36_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-36_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((transcript_7-36_ENSMUSG00000036980:1,(transcript_8-52_ENSRNOG00000001355:1,transcript_8-36_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1);";0.03633308410644531
654;5;5;avg_MinEvolRec;true_msa;tsm_clustering;0.429;"((transcript_1-0_YGL112C:1.62277[&&NHX:label=speciation],(transcript_3-0_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-0_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-0_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-0_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-0_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-0_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0.394274[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_1-14_YGL112C:1.62277[&&NHX:label=speciation],transcript_3-44_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"((transcript_1-14_YGL112C:1,transcript_1-0_YGL112C:1)1:1,((transcript_3-44_FBgn0010417:1,transcript_3-0_FBgn0010417:1)1:1,(((transcript_7-0_ENSMUSG00000036980:1,transcript_8-0_ENSRNOG00000001355:1)1:1,(transcript_10-0_ENSG00000106290:1,transcript_11-0_ENSPTRG00000019474:1)1:1)1:1,transcript_12-0_ENSDARG00000102998:1)1:1)1:1);";0.08322286605834961
655;6;6;avg_MinEvolRec;true_msa;tsm_clustering;0.28600000000000003;"(((((transcript_7-17_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-17_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-17_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-17_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-84_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-17_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.012841[&&NHX:label=speciation],(transcript_3-50_FBgn0010417:0[&&NHX:label=speciation],transcript_3-17_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_7-23_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-23_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-23_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-23_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-23_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation],((transcript_3-43_FBgn0010417:0.0055[&&NHX:label=speciation],transcript_3-39_FBgn0010417:0.0055[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_3-23_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"(((transcript_3-43_FBgn0010417:1,transcript_3-23_FBgn0010417:1)1:1,(((transcript_7-23_ENSMUSG00000036980:1,transcript_8-23_ENSRNOG00000001355:1)1:1,(transcript_10-23_ENSG00000106290:1,transcript_11-23_ENSPTRG00000019474:1)1:1)1:1,transcript_12-23_ENSDARG00000102998:1)1:1)1:1,((transcript_3-39_FBgn0010417:1,(transcript_3-50_FBgn0010417:1,transcript_3-17_FBgn0010417:1)1:1)1:1,(((transcript_7-17_ENSMUSG00000036980:1,transcript_8-17_ENSRNOG00000001355:1)1:1,(transcript_10-17_ENSG00000106290:1,transcript_11-17_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-84_ENSDARG00000102998:1,transcript_12-17_ENSDARG00000102998:1)1:1)1:1)1:1);";0.3331973552703857
656;7;7;avg_MinEvolRec;true_msa;tsm_clustering;0.056;"((transcript_3-20_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-20_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-20_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-20_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-20_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-20_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((((transcript_7-19_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-19_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-19_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-19_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-19_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation],(transcript_3-46_FBgn0010417:0[&&NHX:label=speciation],transcript_3-19_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_7-2_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-2_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-2_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-2_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-2_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation],(transcript_3-40_FBgn0010417:0[&&NHX:label=speciation],transcript_3-2_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_3-46_FBgn0010417:1,transcript_3-19_FBgn0010417:1)1:1,(((transcript_7-19_ENSMUSG00000036980:1,transcript_8-19_ENSRNOG00000001355:1)1:1,(transcript_10-19_ENSG00000106290:1,transcript_11-19_ENSPTRG00000019474:1)1:1)1:1,transcript_12-19_ENSDARG00000102998:1)1:1)1:1,((transcript_3-20_FBgn0010417:1,(((transcript_7-20_ENSMUSG00000036980:1,transcript_8-20_ENSRNOG00000001355:1)1:1,(transcript_10-20_ENSG00000106290:1,transcript_11-20_ENSPTRG00000019474:1)1:1)1:1,transcript_12-20_ENSDARG00000102998:1)1:1)1:1,((transcript_3-40_FBgn0010417:1,transcript_3-2_FBgn0010417:1)1:1,(((transcript_7-2_ENSMUSG00000036980:1,transcript_8-2_ENSRNOG00000001355:1)1:1,(transcript_10-2_ENSG00000106290:1,transcript_11-2_ENSPTRG00000019474:1)1:1)1:1,transcript_12-2_ENSDARG00000102998:1)1:1)1:1)1:1);";0.4734423160552978
657;8;8;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"(transcript_3-11_FBgn0010417:0.546437[&&NHX:label=speciation],(((transcript_7-11_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-41_ENSRNOG00000001355:0[&&NHX:label=speciation],transcript_8-11_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.035951[&&NHX:label=duplication],(transcript_10-11_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-11_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-11_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(transcript_3-11_FBgn0010417:1,(((transcript_7-11_ENSMUSG00000036980:1,(transcript_8-41_ENSRNOG00000001355:1,transcript_8-11_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-11_ENSG00000106290:1,transcript_11-11_ENSPTRG00000019474:1)1:1)1:1,transcript_12-11_ENSDARG00000102998:1)1:1);";0.047434329986572266
658;9;9;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"(((transcript_7-24_ENSMUSG00000036980:1[&&NHX:label=speciation],transcript_8-24_ENSRNOG00000001355:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],(transcript_10-24_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-24_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-24_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((transcript_7-24_ENSMUSG00000036980:1,transcript_8-24_ENSRNOG00000001355:1)1:1,(transcript_10-24_ENSG00000106290:1,transcript_11-24_ENSPTRG00000019474:1)1:1)1:1,transcript_12-24_ENSDARG00000102998:1);";0.006624460220336914
659;10;10;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"(((((transcript_7-4_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-4_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-4_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-4_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-4_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0.012841[&&NHX:label=speciation],(transcript_3-43_FBgn0010417:0[&&NHX:label=speciation],transcript_3-4_FBgn0010417:0.546437[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_3-27_FBgn0010417:0.546437[&&NHX:label=speciation],(transcript_12-27_ENSDARG00000102998:0[&&NHX:label=speciation],((transcript_7-27_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-27_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-27_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-27_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"((transcript_3-27_FBgn0010417:1,(((transcript_7-27_ENSMUSG00000036980:1,transcript_8-27_ENSRNOG00000001355:1)1:1,(transcript_10-27_ENSG00000106290:1,transcript_11-27_ENSPTRG00000019474:1)1:1)1:1,transcript_12-27_ENSDARG00000102998:1)1:1)1:1,((transcript_3-43_FBgn0010417:1,transcript_3-4_FBgn0010417:1)1:1,(((transcript_7-4_ENSMUSG00000036980:1,transcript_8-4_ENSRNOG00000001355:1)1:1,(transcript_10-4_ENSG00000106290:1,transcript_11-4_ENSPTRG00000019474:1)1:1)1:1,transcript_12-4_ENSDARG00000102998:1)1:1)1:1);";0.43840742111206055
660;11;11;avg_MinEvolRec;true_msa;tsm_clustering;0.6;"((transcript_7-0_ggor:0.0156763[&&NHX:label=speciation],((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-20_ppan:0[&&NHX:label=speciation],transcript_4-13_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-20_ptro:0[&&NHX:label=speciation],transcript_5-13_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-0_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";0.22609305381774905
661;12;12;avg_MinEvolRec;true_msa;tsm_clustering;0.727;"((((transcript_10-43_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-43_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],((transcript_7-59_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-68_ENSRNOG00000001355:0[&&NHX:label=speciation],transcript_8-59_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=duplication],(transcript_7-43_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-43_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication])1:0[&&NHX:label=creation])1:0.029886[&&NHX:label=duplication],transcript_12-43_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-38_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-38_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-38_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-38_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-38_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"(((((transcript_7-59_ENSMUSG00000036980:1,transcript_8-59_ENSRNOG00000001355:1)1:1,(transcript_7-43_ENSMUSG00000036980:1,transcript_8-43_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-43_ENSG00000106290:1,transcript_11-43_ENSPTRG00000019474:1)1:1)1:1,transcript_12-43_ENSDARG00000102998:1)1:1,(((transcript_7-38_ENSMUSG00000036980:1,(transcript_8-68_ENSRNOG00000001355:1,transcript_8-38_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-38_ENSG00000106290:1,transcript_11-38_ENSPTRG00000019474:1)1:1)1:1,transcript_12-38_ENSDARG00000102998:1)1:1);";0.2546224594116211
662;13;13;avg_MinEvolRec;true_msa;tsm_clustering;0.333;"((transcript_7-1_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-12_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_6-12_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.06964445114135742
663;14;14;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"((transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],(transcript_7-32_ggor:0[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_6-2_hsap:1,(transcript_7-32_ggor:1,transcript_7-2_ggor:1)1:1)1:1,transcript_8-2_pabe:1);";0.01828289031982422
664;15;15;avg_MinEvolRec;true_msa;tsm_clustering;0.16699999999999998;"((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1);";0.11070132255554199
665;16;16;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"((transcript_7-1_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,((transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1,transcript_6-1_hsap:1)1:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.07267594337463379
666;17;17;avg_MinEvolRec;true_msa;tsm_clustering;0.2;"((transcript_7-2_ggor:0.0156763[&&NHX:label=speciation],(transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],((transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1,transcript_6-10_hsap:1)1:1,transcript_6-2_hsap:1)1:1)1:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.8552906513214111
667;18;18;avg_MinEvolRec;true_msa;tsm_clustering;0.14300000000000002;"(((transcript_6-3_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-3_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-3_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,transcript_7-3_ggor:1)1:1,transcript_8-3_pabe:1);";0.15958070755004886
668;19;19;avg_MinEvolRec;true_msa;tsm_clustering;0.0;"((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"((transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1,((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1);";0.0538170337677002
